medium_id	original	mapped	value	concentration	unit	mmol_l	optional	source	base_compound	base_formula	water_molecules	hydrate_formula	base_chebi_id	base_chebi_label	base_chebi_formula	base_molecular_weight	water_molecular_weight	hydrated_molecular_weight	hydration_confidence	hydration_parsing_method	corrected_mmol_l	base_compound_for_mapping	hydration_state
dsmz_480c	NiCl2 6-hydrate	CHEBI:34887						json	NiCl2	NiCl2	6	NiCl2.6H2O	CHEBI:34887	nickel(2+) chloride	Cl2Ni	129.6	108.09	237.69	high	direct_parse		NiCl2 6-hydrate	anhydrous
dsmz_480c	Na2MoO4 2-hydrate	CHEBI:75215						json	Na2MoO4	Na2MoO4	2	Na2MoO4.2H2O	CHEBI:75215	sodium molybdate	MoNa2O4	205.92	36.03	241.95	high	direct_parse		Na2MoO4 2-hydrate	anhydrous
dsmz_480c	Biotin	CHEBI:15956						json	Biotin	Biotin	0	Biotin	CHEBI:15956	biotin	C10H16N2O3S	100.0	0.0	100.0	high	no_hydration		Biotin	anhydrous
dsmz_480c	Folic acid	CHEBI:27470						json	Folic acid	Folicacid	0	Folicacid	CHEBI:27470	folic acid	C19H19N7O6	100.0	0.0	100.0	high	no_hydration		Folic acid	anhydrous
dsmz_480c	Pyridoxine hydrochloride	CHEBI:30961						json	Pyridoxine hydrochloride	Pyridoxinehydrochloride	0	Pyridoxinehydrochloride	CHEBI:30961	pyridoxine hydrochloride	C8H12ClNO3	100.0	0.0	100.0	high	no_hydration		Pyridoxine hydrochloride	anhydrous
dsmz_480c	Thiamine HCl	CHEBI:49105						json	Thiamine HCl	ThiamineHCl	0	ThiamineHCl	CHEBI:49105	thiamine hydrochloride	C12H18Cl2N4OS	100.0	0.0	100.0	high	no_hydration		Thiamine HCl	anhydrous
dsmz_480c	Nicotinic acid	CHEBI:15940						json	Nicotinic acid	Nicotinicacid	0	Nicotinicacid	CHEBI:15940	nicotinic acid	C6H5NO2	100.0	0.0	100.0	high	no_hydration		Nicotinic acid	anhydrous
dsmz_480c	p-Aminobenzoic acid	CHEBI:30753						json	p-Aminobenzoic acid	p-Aminobenzoicacid	0	p-Aminobenzoicacid	CHEBI:30753	4-aminobenzoic acid	C7H7NO2	100.0	0.0	100.0	high	no_hydration		p-Aminobenzoic acid	anhydrous
dsmz_480c	(DL)-alpha-Lipoic acid	CHEBI:43796						json	(DL)-alpha-Lipoic acid	(DL)-alpha-Lipoicacid	0	(DL)-alpha-Lipoicacid	CHEBI:43796	alpha-lipoic acid	C8H14O2S2	100.0	0.0	100.0	high	no_hydration		(DL)-alpha-Lipoic acid	anhydrous
dsmz_689	KCl	CHEBI:32588	0.33		g/L			json	KCl	KCl	0	KCl	CHEBI:32588	potassium chloride	ClK	74.55	0.0	74.55	high	no_hydration	4.426559	KCl	anhydrous
dsmz_689	MgCl2 6-hydrate	CHEBI:6636	6.0		g/L			json	MgCl2	MgCl2	6	MgCl2.6H2O	CHEBI:6636	magnesium chloride	Cl2Mg	95.21	108.09	203.3	high	direct_parse	60.0	MgCl2 6-hydrate	anhydrous
dsmz_689	MgSO4 7-hydrate	CHEBI:32599	1.0		g/L			json	MgSO4	MgSO4	7	MgSO4.7H2O	CHEBI:32599	magnesium sulfate	MgO4S	120.37	126.105	246.475	high	direct_parse	10.0	MgSO4 7-hydrate	anhydrous
dsmz_689	NH4Cl	CHEBI:31206	0.25		g/L			json	NH4Cl	NH4Cl	0	NH4Cl	CHEBI:31206	ammonium chloride	ClH4N	53.49	0.0	53.49	high	no_hydration	4.673771	NH4Cl	anhydrous
dsmz_689	CaCl2 2-hydrate	CHEBI:3312	0.14		g/L			json	CaCl2	CaCl2	2	CaCl2.2H2O	CHEBI:3312	calcium chloride	CaCl2	110.98	36.03	147.01	high	direct_parse	1.4	CaCl2 2-hydrate	anhydrous
dsmz_689	K2HPO4	CHEBI:131527	0.14		g/L			json	K2HPO4	K2HPO4	0	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	HK2O4P	100.0	0.0	100.0	high	no_hydration	1.4	K2HPO4	anhydrous
dsmz_689	NaCl	CHEBI:26710	18.0		g/L			json	NaCl	NaCl	0	NaCl	CHEBI:26710	sodium chloride	NaCl	58.44	0.0	58.44	high	no_hydration	308.008214	NaCl	anhydrous
dsmz_689	Yeast extract	CAS-RN:8013-01-2	2.0		ml/L			json	Yeast extract	Yeastextract	0	Yeastextract				100.0	0.0	100.0	high	no_hydration	20.0	Yeast extract	anhydrous
dsmz_689	Resazurin	CHEBI:8806	1.0		g/L			json	Resazurin	Resazurin	0	Resazurin	CHEBI:8806			100.0	0.0	100.0	high	no_hydration	10.0	Resazurin	anhydrous
dsmz_689	L-Cysteine HCl x H2O	CHEBI:91247	1.0		mg/L			json	L-Cysteine HCl	L-Cysteine HCl	1	L-Cysteine HCl.1H2O	CHEBI:91247	L-cysteine hydrochloride	C3H8ClNO2S	36.458000000000006	18.015	54.473000000000006	high	direct_parse	10.0	L-Cysteine HCl	hydrated
dsmz_689	NaHCO3	CHEBI:32139	0.5		g/L			json	NaHCO3	NaHCO3	0	NaHCO3	CHEBI:32139	sodium hydrogencarbonate	CHNaO3	100.0	0.0	100.0	high	no_hydration	5.0	NaHCO3	anhydrous
dsmz_689	Glucose	CHEBI:42758	2.0		g/L			json	Glucose	Glucose	0	Glucose	CHEBI:42758	D-glucose	C6H12O6	100.0	0.0	100.0	high	no_hydration	20.0	Glucose	anhydrous
dsmz_689	Biotin	CHEBI:15956						json	Biotin	Biotin	0	Biotin	CHEBI:15956	biotin	C10H16N2O3S	100.0	0.0	100.0	high	no_hydration		Biotin	anhydrous
dsmz_689	Folic acid	CHEBI:27470						json	Folic acid	Folicacid	0	Folicacid	CHEBI:27470	folic acid	C19H19N7O6	100.0	0.0	100.0	high	no_hydration		Folic acid	anhydrous
dsmz_689	Pyridoxine hydrochloride	CHEBI:30961						json	Pyridoxine hydrochloride	Pyridoxinehydrochloride	0	Pyridoxinehydrochloride	CHEBI:30961	pyridoxine hydrochloride	C8H12ClNO3	100.0	0.0	100.0	high	no_hydration		Pyridoxine hydrochloride	anhydrous
dsmz_689	Thiamine HCl	CHEBI:49105						json	Thiamine HCl	ThiamineHCl	0	ThiamineHCl	CHEBI:49105	thiamine hydrochloride	C12H18Cl2N4OS	100.0	0.0	100.0	high	no_hydration		Thiamine HCl	anhydrous
dsmz_689	Nicotinic acid	CHEBI:15940						json	Nicotinic acid	Nicotinicacid	0	Nicotinicacid	CHEBI:15940	nicotinic acid	C6H5NO2	100.0	0.0	100.0	high	no_hydration		Nicotinic acid	anhydrous
dsmz_689	p-Aminobenzoic acid	CHEBI:30753						json	p-Aminobenzoic acid	p-Aminobenzoicacid	0	p-Aminobenzoicacid	CHEBI:30753	4-aminobenzoic acid	C7H7NO2	100.0	0.0	100.0	high	no_hydration		p-Aminobenzoic acid	anhydrous
dsmz_689	(DL)-alpha-Lipoic acid	CHEBI:43796						json	(DL)-alpha-Lipoic acid	(DL)-alpha-Lipoicacid	0	(DL)-alpha-Lipoicacid	CHEBI:43796	alpha-lipoic acid	C8H14O2S2	100.0	0.0	100.0	high	no_hydration		(DL)-alpha-Lipoic acid	anhydrous
dsmz_49	CaCl2 2-hydrate	CHEBI:3312	3.0		g/L			json	CaCl2	CaCl2	2	CaCl2.2H2O	CHEBI:3312	calcium chloride	CaCl2	110.98	36.03	147.01	high	direct_parse	30.0	CaCl2 2-hydrate	anhydrous
dsmz_49	Agar	CHEBI:2509	1.36		g/L			json	Agar	Agar	0	Agar	CHEBI:2509			100.0	0.0	100.0	high	no_hydration	13.6	Agar	anhydrous
dsmz_473	473. MEDIUM WITH EDTA AS CARBON SOURCE		1.4		g/L			json	473. MEDIUM WITH EDTA AS CARBON SOURCE	473.MEDIUMWITHEDTAASCARBONSOURCE	0	473.MEDIUMWITHEDTAASCARBONSOURCE				100.0	0.0	100.0	high	no_hydration	14.0	473. MEDIUM WITH EDTA AS CARBON SOURCE	anhydrous
dsmz_473	K2HPO4	CHEBI:131527	0.272		g/L			json	K2HPO4	K2HPO4	0	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	HK2O4P	100.0	0.0	100.0	high	no_hydration	2.72	K2HPO4	anhydrous
dsmz_473	KH2PO4	CHEBI:63036	0.02		g/L			json	KH2PO4	KH2PO4	0	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	H2KO4P	136.09	0.0	136.09	high	no_hydration	0.146962	KH2PO4	anhydrous
dsmz_473	MgSO4 7-hydrate	CHEBI:32599	0.49		g/L			json	MgSO4	MgSO4	7	MgSO4.7H2O	CHEBI:32599	magnesium sulfate	MgO4S	120.37	126.105	246.475	high	direct_parse	4.9	MgSO4 7-hydrate	anhydrous
dsmz_473	Ferric ammonium citrate	CHEBI:31604	0.08		g/L			json	Ferric ammonium citrate	Ferricammoniumcitrate	0	Ferricammoniumcitrate	CHEBI:31604			100.0	0.0	100.0	high	no_hydration	0.8	Ferric ammonium citrate	anhydrous
dsmz_473	Na2-EDTA	CHEBI:64734	0.2		g/L			json	Na2-EDTA	Na2-EDTA	0	Na2-EDTA	CHEBI:64734			100.0	0.0	100.0	high	no_hydration	2.0	Na2-EDTA	anhydrous
dsmz_473	Agar	CHEBI:2509	15.0		g/L			json	Agar	Agar	0	Agar	CHEBI:2509			100.0	0.0	100.0	high	no_hydration	150.0	Agar	anhydrous
dsmz_473	Biotin	CHEBI:15956						json	Biotin	Biotin	0	Biotin	CHEBI:15956	biotin	C10H16N2O3S	100.0	0.0	100.0	high	no_hydration		Biotin	anhydrous
dsmz_473	Folic acid	CHEBI:27470						json	Folic acid	Folicacid	0	Folicacid	CHEBI:27470	folic acid	C19H19N7O6	100.0	0.0	100.0	high	no_hydration		Folic acid	anhydrous
dsmz_670	MgSO4 7-hydrate	CHEBI:32599	2.0		g/L			json	MgSO4	MgSO4	7	MgSO4.7H2O	CHEBI:32599	magnesium sulfate	MgO4S	120.37	126.105	246.475	high	direct_parse	20.0	MgSO4 7-hydrate	anhydrous
dsmz_670	K2HPO4	CHEBI:131527	0.25		g/L			json	K2HPO4	K2HPO4	0	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	HK2O4P	100.0	0.0	100.0	high	no_hydration	2.5	K2HPO4	anhydrous
dsmz_670	KCl	CHEBI:32588	0.1		g/L			json	KCl	KCl	0	KCl	CHEBI:32588	potassium chloride	ClK	74.55	0.0	74.55	high	no_hydration	1.341382	KCl	anhydrous
dsmz_670	FeSO4 7-hydrate	CHEBI:75832	0.1		g/L			json	FeSO4	FeSO4	7	FeSO4.7H2O	CHEBI:75832	iron(2+) sulfate	FeO4S	151.91	126.105	278.015	high	direct_parse	1.0	FeSO4 7-hydrate	anhydrous
dsmz_248	248. OAT FLAKES AGAR WITH YEAST EXTRACT		20.0		g/L			json	248. OAT FLAKES AGAR WITH YEAST EXTRACT	248.OATFLAKESAGARWITHYEASTEXTRACT	0	248.OATFLAKESAGARWITHYEASTEXTRACT				100.0	0.0	100.0	high	no_hydration	200.0	248. OAT FLAKES AGAR WITH YEAST EXTRACT	anhydrous
dsmz_248	Yeast extract	CAS-RN:8013-01-2	1.0		ml/L			json	Yeast extract	Yeastextract	0	Yeastextract				100.0	0.0	100.0	high	no_hydration	10.0	Yeast extract	anhydrous
dsmz_248	Agar	CHEBI:2509	2.0		g/L			json	Agar	Agar	0	Agar	CHEBI:2509			100.0	0.0	100.0	high	no_hydration	20.0	Agar	anhydrous
dsmz_248	elements and agar.							json	elements and agar.	elementsandagar.	0	elementsandagar.				100.0	0.0	100.0	high	no_hydration		elements and agar.	anhydrous
ccap_ASW_300	NaCl	CHEBI:26710						json	NaCl	NaCl	0	NaCl	CHEBI:26710	sodium chloride	NaCl	58.44	0.0	58.44	high	no_hydration		NaCl	anhydrous
ccap_ASW_300	KCl	CHEBI:32588						json	KCl	KCl	0	KCl	CHEBI:32588	potassium chloride	ClK	74.55	0.0	74.55	high	no_hydration		KCl	anhydrous
ccap_ASW_300	MgCl2 6-hydrate	CHEBI:6636						json	MgCl2	MgCl2	6	MgCl2.6H2O	CHEBI:6636	magnesium chloride	Cl2Mg	95.21	108.09	203.3	high	direct_parse		MgCl2 6-hydrate	anhydrous
ccap_ASW_300	MgSO4 7-hydrate	CHEBI:32599						json	MgSO4	MgSO4	7	MgSO4.7H2O	CHEBI:32599	magnesium sulfate	MgO4S	120.37	126.105	246.475	high	direct_parse		MgSO4 7-hydrate	anhydrous
ccap_ASW_300	CaCl2 2-hydrate	CHEBI:3312						json	CaCl2	CaCl2	2	CaCl2.2H2O	CHEBI:3312	calcium chloride	CaCl2	110.98	36.03	147.01	high	direct_parse		CaCl2 2-hydrate	anhydrous
dsmz_276	NaCl	CHEBI:26710	80.0		g/L			json	NaCl	NaCl	0	NaCl	CHEBI:26710	sodium chloride	NaCl	58.44	0.0	58.44	high	no_hydration	1368.925394	NaCl	anhydrous
dsmz_276	Proteose peptone No. 3		7.5		g/L			json	Proteose peptone No. 3	ProteosepeptoneNo.3	0	ProteosepeptoneNo.3				100.0	0.0	100.0	high	no_hydration	75.0	Proteose peptone No. 3	anhydrous
dsmz_276	Yeast extract	CAS-RN:8013-01-2	5.0		g/L			json	Yeast extract	Yeastextract	0	Yeastextract				100.0	0.0	100.0	high	no_hydration	50.0	Yeast extract	anhydrous
dsmz_276	Na3-citrate	CAS-RN:6132-04-3	1.0		g/L			json	Na3-citrate	Na3-citrate	0	Na3-citrate				100.0	0.0	100.0	high	no_hydration	10.0	Na3-citrate	anhydrous
dsmz_276	MgSO4 7-hydrate	CHEBI:32599	3.0		g/L			json	MgSO4	MgSO4	7	MgSO4.7H2O	CHEBI:32599	magnesium sulfate	MgO4S	120.37	126.105	246.475	high	direct_parse	30.0	MgSO4 7-hydrate	anhydrous
dsmz_276	K2HPO4	CHEBI:131527	20.0		g/L			json	K2HPO4	K2HPO4	0	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	HK2O4P	100.0	0.0	100.0	high	no_hydration	200.0	K2HPO4	anhydrous
dsmz_276	Agar, if necessary		0.5		g/L			json	Agar, if necessary	Agar,ifnecessary	0	Agar,ifnecessary				100.0	0.0	100.0	high	no_hydration	5.0	Agar, if necessary	anhydrous
dsmz_1058a	NaCl	CHEBI:26710	233.0		g/L			json	NaCl	NaCl	0	NaCl	CHEBI:26710	sodium chloride	NaCl	58.44	0.0	58.44	high	no_hydration	3986.995209	NaCl	anhydrous
dsmz_1058a	K2HPO4	CHEBI:131527	1.5		g/L			json	K2HPO4	K2HPO4	0	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	HK2O4P	100.0	0.0	100.0	high	no_hydration	15.0	K2HPO4	anhydrous
dsmz_1058a	NH4Cl	CHEBI:31206	0.5		g/L			json	NH4Cl	NH4Cl	0	NH4Cl	CHEBI:31206	ammonium chloride	ClH4N	53.49	0.0	53.49	high	no_hydration	9.347542	NH4Cl	anhydrous
dsmz_1058a	CaCl2 2-hydrate	CHEBI:3312	1.0		ml/L			json	CaCl2	CaCl2	2	CaCl2.2H2O	CHEBI:3312	calcium chloride	CaCl2	110.98	36.03	147.01	high	direct_parse	10.0	CaCl2 2-hydrate	anhydrous
dsmz_1058a	MgCl2 6-hydrate	CHEBI:6636	0.05		g/L			json	MgCl2	MgCl2	6	MgCl2.6H2O	CHEBI:6636	magnesium chloride	Cl2Mg	95.21	108.09	203.3	high	direct_parse	0.5	MgCl2 6-hydrate	anhydrous
dsmz_1058a	Na2S2O3 5-hydrate	CHEBI:76208	0.4		g/L			json	Na2S2O3	Na2S2O3	5	Na2S2O3.5H2O	CHEBI:76208			158.12	90.075	248.195	high	direct_parse	4.0	Na2S2O3 5-hydrate	anhydrous
dsmz_1058a	NaHCO3	CHEBI:32139	5.0		g/L			json	NaHCO3	NaHCO3	0	NaHCO3	CHEBI:32139	sodium hydrogencarbonate	CHNaO3	100.0	0.0	100.0	high	no_hydration	50.0	NaHCO3	anhydrous
dsmz_1058a	Seven vitamins solution	solution:4611	2.5		g/L			json	Seven vitamins solution	Sevenvitaminssolution	0	Sevenvitaminssolution				100.0	0.0	100.0	high	no_hydration	25.0	Seven vitamins solution	anhydrous
dsmz_318b	KH2PO4	CHEBI:63036	0.3		g/L			json	KH2PO4	KH2PO4	0	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	H2KO4P	136.09	0.0	136.09	high	no_hydration	2.204424	KH2PO4	anhydrous
dsmz_318b	NaCl	CHEBI:26710	0.6		g/L			json	NaCl	NaCl	0	NaCl	CHEBI:26710	sodium chloride	NaCl	58.44	0.0	58.44	high	no_hydration	10.26694	NaCl	anhydrous
dsmz_318b	MgCl2 6-hydrate	CHEBI:6636	0.1		g/L			json	MgCl2	MgCl2	6	MgCl2.6H2O	CHEBI:6636	magnesium chloride	Cl2Mg	95.21	108.09	203.3	high	direct_parse	1.0	MgCl2 6-hydrate	anhydrous
dsmz_318b	CaCl2 2-hydrate	CHEBI:3312	0.08		g/L			json	CaCl2	CaCl2	2	CaCl2.2H2O	CHEBI:3312	calcium chloride	CaCl2	110.98	36.03	147.01	high	direct_parse	0.8	CaCl2 2-hydrate	anhydrous
dsmz_318b	Trace element solution	solution:6187	10.0		ml/L			json	Trace element solution	Traceelementsolution	0	Traceelementsolution				100.0	0.0	100.0	high	no_hydration	100.0	Trace element solution	anhydrous
dsmz_318b	NH4Cl	CHEBI:31206	1.0		g/L			json	NH4Cl	NH4Cl	0	NH4Cl	CHEBI:31206	ammonium chloride	ClH4N	53.49	0.0	53.49	high	no_hydration	18.695083	NH4Cl	anhydrous
dsmz_318b	Yeast extract	CAS-RN:8013-01-2	0.5		g/L			json	Yeast extract	Yeastextract	0	Yeastextract				100.0	0.0	100.0	high	no_hydration	5.0	Yeast extract	anhydrous
dsmz_318b	Trypticase peptone		0.5		g/L			json	Trypticase peptone	Trypticasepeptone	0	Trypticasepeptone				100.0	0.0	100.0	high	no_hydration	5.0	Trypticase peptone	anhydrous
dsmz_318b	Sodium resazurin	CAS-RN:62758-13-8	0.5		ml/L			json	Sodium resazurin	Sodiumresazurin	0	Sodiumresazurin				100.0	0.0	100.0	high	no_hydration	5.0	Sodium resazurin	anhydrous
dsmz_318b	KHCO3	CHEBI:81862	4.0		g/L			json	KHCO3	KHCO3	0	KHCO3	CHEBI:81862			100.0	0.0	100.0	high	no_hydration	40.0	KHCO3	anhydrous
dsmz_318b	L-Cysteine HCl x H2O	CHEBI:91247	1.3		ml/L			json	L-Cysteine HCl	L-Cysteine HCl	1	L-Cysteine HCl.1H2O	CHEBI:91247	L-cysteine hydrochloride	C3H8ClNO2S	36.458000000000006	18.015	54.473000000000006	high	direct_parse	13.0	L-Cysteine HCl	hydrated
dsmz_318b	Na2S 9-hydrate	CHEBI:75769	1.0		ml/L			json	Na2S	Na2S	9	Na2S.9H2O	CHEBI:75769	sodium sulfide	Na2S	78.05	162.135	240.185	high	direct_parse	10.0	Na2S 9-hydrate	anhydrous
dsmz_318b	FeCl2 4-hydrate	CHEBI:30808						json	FeCl2	FeCl2	4	FeCl2.4H2O	CHEBI:30808	iron(2+) chloride	Cl2Fe	126.75	72.06	198.81	high	direct_parse		FeCl2 4-hydrate	anhydrous
dsmz_318b	MnCl2 4-hydrate	CHEBI:7773						json	MnCl2	MnCl2	4	MnCl2.4H2O	CHEBI:7773	manganese(2+) chloride	Cl2Mn	125.84	72.06	197.9	high	direct_parse		MnCl2 4-hydrate	anhydrous
dsmz_318b	CoCl2 6-hydrate	CHEBI:35696						json	CoCl2	CoCl2	6	CoCl2.6H2O	CHEBI:35696	cobalt(2+) chloride	Cl2Co	129.84	108.09	237.93	high	direct_parse		CoCl2 6-hydrate	anhydrous
dsmz_318b	ZnCl2	CHEBI:49976						json	ZnCl2	ZnCl2	0	ZnCl2	CHEBI:49976	zinc chloride	Cl2Zn	100.0	0.0	100.0	high	no_hydration		ZnCl2	anhydrous
dsmz_318b	CuCl2	CHEBI:49553						json	CuCl2	CuCl2	0	CuCl2	CHEBI:49553	copper(2+) chloride	Cl2Cu	100.0	0.0	100.0	high	no_hydration		CuCl2	anhydrous
dsmz_318b	H3BO3	CHEBI:33118						json	H3BO3	H3BO3	0	H3BO3	CHEBI:33118	boric acid	BH3O3	100.0	0.0	100.0	high	no_hydration		H3BO3	anhydrous
dsmz_318b	Na2MoO4 2-hydrate	CHEBI:75215						json	Na2MoO4	Na2MoO4	2	Na2MoO4.2H2O	CHEBI:75215	sodium molybdate	MoNa2O4	205.92	36.03	241.95	high	direct_parse		Na2MoO4 2-hydrate	anhydrous
dsmz_318b	NiCl2 6-hydrate	CHEBI:34887						json	NiCl2	NiCl2	6	NiCl2.6H2O	CHEBI:34887	nickel(2+) chloride	Cl2Ni	129.6	108.09	237.69	high	direct_parse		NiCl2 6-hydrate	anhydrous
dsmz_318b	Na2SeO3 5-hydrate	CHEBI:48843						json	Na2SeO3	Na2SeO3	5	Na2SeO3.5H2O	CHEBI:48843	sodium selenite	Na2O3Se	172.94	90.075	263.015	high	direct_parse		Na2SeO3 5-hydrate	anhydrous
dsmz_318b	Na2WO4 2-hydrate	CHEBI:77885						json	Na2WO4	Na2WO4	2	Na2WO4.2H2O	CHEBI:77885	sodium tungstate	Na2O4W	293.82	36.03	329.85	high	direct_parse		Na2WO4 2-hydrate	anhydrous
dsmz_318b	Biotin	CHEBI:15956						json	Biotin	Biotin	0	Biotin	CHEBI:15956	biotin	C10H16N2O3S	100.0	0.0	100.0	high	no_hydration		Biotin	anhydrous
dsmz_318b	Folic acid	CHEBI:27470						json	Folic acid	Folicacid	0	Folicacid	CHEBI:27470	folic acid	C19H19N7O6	100.0	0.0	100.0	high	no_hydration		Folic acid	anhydrous
dsmz_318b	Pyridoxine hydrochloride	CHEBI:30961						json	Pyridoxine hydrochloride	Pyridoxinehydrochloride	0	Pyridoxinehydrochloride	CHEBI:30961	pyridoxine hydrochloride	C8H12ClNO3	100.0	0.0	100.0	high	no_hydration		Pyridoxine hydrochloride	anhydrous
dsmz_318b	Thiamine HCl	CHEBI:49105						json	Thiamine HCl	ThiamineHCl	0	ThiamineHCl	CHEBI:49105	thiamine hydrochloride	C12H18Cl2N4OS	100.0	0.0	100.0	high	no_hydration		Thiamine HCl	anhydrous
dsmz_318b	Nicotinic acid	CHEBI:15940						json	Nicotinic acid	Nicotinicacid	0	Nicotinicacid	CHEBI:15940	nicotinic acid	C6H5NO2	100.0	0.0	100.0	high	no_hydration		Nicotinic acid	anhydrous
dsmz_318b	p-Aminobenzoic acid	CHEBI:30753						json	p-Aminobenzoic acid	p-Aminobenzoicacid	0	p-Aminobenzoicacid	CHEBI:30753	4-aminobenzoic acid	C7H7NO2	100.0	0.0	100.0	high	no_hydration		p-Aminobenzoic acid	anhydrous
dsmz_318b	(DL)-alpha-Lipoic acid	CHEBI:43796						json	(DL)-alpha-Lipoic acid	(DL)-alpha-Lipoicacid	0	(DL)-alpha-Lipoicacid	CHEBI:43796	alpha-lipoic acid	C8H14O2S2	100.0	0.0	100.0	high	no_hydration		(DL)-alpha-Lipoic acid	anhydrous
dsmz_68	KH2PO4	CHEBI:63036	4.0		g/L			json	KH2PO4	KH2PO4	0	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	H2KO4P	136.09	0.0	136.09	high	no_hydration	29.392314	KH2PO4	anhydrous
dsmz_68	K2HPO4	CHEBI:131527						json	K2HPO4	K2HPO4	0	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	HK2O4P	100.0	0.0	100.0	high	no_hydration		K2HPO4	anhydrous
dsmz_68	MgSO4 7-hydrate	CHEBI:32599						json	MgSO4	MgSO4	7	MgSO4.7H2O	CHEBI:32599	magnesium sulfate	MgO4S	120.37	126.105	246.475	high	direct_parse		MgSO4 7-hydrate	anhydrous
dsmz_68	NH4Cl	CHEBI:31206						json	NH4Cl	NH4Cl	0	NH4Cl	CHEBI:31206	ammonium chloride	ClH4N	53.49	0.0	53.49	high	no_hydration		NH4Cl	anhydrous
dsmz_68	Agar (Bacto), for solid medium							json	Agar (Bacto), for solid medium	Agar(Bacto),forsolidmedium	0	Agar(Bacto),forsolidmedium				100.0	0.0	100.0	high	no_hydration		Agar (Bacto), for solid medium	anhydrous
dsmz_68	Na2S2O3 5-hydrate	CHEBI:76208						json	Na2S2O3	Na2S2O3	5	Na2S2O3.5H2O	CHEBI:76208			158.12	90.075	248.195	high	direct_parse		Na2S2O3 5-hydrate	anhydrous
dsmz_68	Na2-EDTA	CHEBI:64734						json	Na2-EDTA	Na2-EDTA	0	Na2-EDTA	CHEBI:64734			100.0	0.0	100.0	high	no_hydration		Na2-EDTA	anhydrous
dsmz_68	ZnSO4 7-hydrate	CHEBI:35176						json	ZnSO4	ZnSO4	7	ZnSO4.7H2O	CHEBI:35176	zinc sulfate	O4SZn	161.47	126.105	287.575	high	direct_parse		ZnSO4 7-hydrate	anhydrous
dsmz_68	CaCl2 2-hydrate	CHEBI:3312						json	CaCl2	CaCl2	2	CaCl2.2H2O	CHEBI:3312	calcium chloride	CaCl2	110.98	36.03	147.01	high	direct_parse		CaCl2 2-hydrate	anhydrous
dsmz_68	MnCl2 4-hydrate	CHEBI:7773						json	MnCl2	MnCl2	4	MnCl2.4H2O	CHEBI:7773	manganese(2+) chloride	Cl2Mn	125.84	72.06	197.9	high	direct_parse		MnCl2 4-hydrate	anhydrous
dsmz_68	FeSO4 7-hydrate	CHEBI:75832						json	FeSO4	FeSO4	7	FeSO4.7H2O	CHEBI:75832	iron(2+) sulfate	FeO4S	151.91	126.105	278.015	high	direct_parse		FeSO4 7-hydrate	anhydrous
dsmz_68	CuSO4 5-hydrate	CHEBI:23414						json	CuSO4	CuSO4	5	CuSO4.5H2O	CHEBI:23414	copper(2+) sulfate	CuO4S	159.61	90.075	249.685	high	direct_parse		CuSO4 5-hydrate	anhydrous
dsmz_68	CoCl2 6-hydrate	CHEBI:35696						json	CoCl2	CoCl2	6	CoCl2.6H2O	CHEBI:35696	cobalt(2+) chloride	Cl2Co	129.84	108.09	237.93	high	direct_parse		CoCl2 6-hydrate	anhydrous
dsmz_696	Peptone	CAS-RN:73049-73-7	10.0		g/L			json	Peptone	Peptone	0	Peptone				100.0	0.0	100.0	high	no_hydration	100.0	Peptone	anhydrous
dsmz_696	Meat extract	ingredient:2	8.0		g/L			json	Meat extract	Meatextract	0	Meatextract				100.0	0.0	100.0	high	no_hydration	80.0	Meat extract	anhydrous
dsmz_696	Yeast extract	CAS-RN:8013-01-2	3.0		g/L			json	Yeast extract	Yeastextract	0	Yeastextract				100.0	0.0	100.0	high	no_hydration	30.0	Yeast extract	anhydrous
dsmz_696	KH2PO4	CHEBI:63036	2.5		g/L			json	KH2PO4	KH2PO4	0	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	H2KO4P	136.09	0.0	136.09	high	no_hydration	18.370196	KH2PO4	anhydrous
dsmz_696	K2HPO4	CHEBI:131527	2.5		g/L			json	K2HPO4	K2HPO4	0	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	HK2O4P	100.0	0.0	100.0	high	no_hydration	25.0	K2HPO4	anhydrous
dsmz_696	MgSO4 7-hydrate	CHEBI:32599	0.2		g/L			json	MgSO4	MgSO4	7	MgSO4.7H2O	CHEBI:32599	magnesium sulfate	MgO4S	120.37	126.105	246.475	high	direct_parse	2.0	MgSO4 7-hydrate	anhydrous
dsmz_696	MnSO4 4-hydrate	CHEBI:75214	0.05		g/L			json	MnSO4	MnSO4	4	MnSO4.4H2O	CHEBI:75214			151.0	72.06	223.06	high	direct_parse	0.5	MnSO4 4-hydrate	anhydrous
